% Model:              example_comsol.mph
% Version:            COMSOL 6.0.0.318
% Date:               Sep 14 2023, 09:38
% Dimension:          3
% Nodes:              12760
% Expressions:        1
% Description:        Electric potential
% Length unit:        µm
% x                       y                        z                        V (mV)
19.33789092759331         32.6415229536194         -46.082457828286856      5.651559290106011
26.82049368406939         -36.87016995546838       -45.442621332597085      0.6137370851133528
27.786864736155508        -32.73459431238558       -49.44367555673669       0.6587044009249376
19.665145473539262        -20.32434535152502       -43.78887437118318       1.7425207398647629
24.967211044551647        -21.394666410502804      -54.51332813980984       0.9141005881331852
22.692214954245397        -21.784652888724086      -51.24222614116753       1.1100986750854593
22.037923495427005        -16.760693509903913      -43.143940997585084      1.9703384603546918
22.304461111051896        -24.232791255247434      -48.0447575782875        1.1647240713540656
22.37237476298466         -19.575656657431747      -45.98067847892791       1.5556351112524844
21.8580339703961          -24.41026875527652       -43.46510097434162       1.389008212919558
23.42760084194789         -31.319399688986397      -44.392437575088074      0.9292002219718211
27.240503026420388        -26.07243598327493       -48.339657833835744      0.95431189225533
25.207796089239952        -40.426993564298776      -41.68466783659513       0.5551680554295975
26.807063521501572        -45.5880827486541        -40.76692477743613       0.34874794120454755
21.111508237935826        -40.17390151688133       -37.14240833030646       0.6763271880986277
18.599890491087034        -42.87158921541281       -34.37294893098273       0.5911578427003567
16.244714895226085        -38.850183219500956      -33.65883444235023       0.8609873806832918
16.867791050524094        -46.43579460770639       -31.63043941760749       0.4260585196857291
26.557636439374306        34.43749497668561        -50.18924842670968       2.8205913166990224
24.38058336118616         15.663374930863213       -60.828096645606166      1.5853022186653951
28.1428966144996          21.250691655646165       -60.21146694305478       1.5239196525903909
27.683752208167743        31.928095201056717       -54.83953713972883       2.1104076684620576
22.98965298420793         4.019403795935231        -51.36262525622492       2.802806348439457
22.39005757281498         9.92319467539561         -53.621067842652906      2.805737486844429
25.45107068087295         5.870485127636917        -57.7421619970955        1.7455974410807473
27.16914073479948         11.699664276189962       -57.72190610697153       1.8387324757796004
24.41275889520064         -2.815653556447889       -48.87934502741828       2.501529550850066
27.945108760964295        -2.8003999643544293      -53.595288019238026      1.720350830918761
28.84151456653128         -0.7823055060567022      -58.44839069732952       1.280008853730589
25.553092830650506        -15.429728787592511      -48.52079594084012       1.5385590704239294
30.226098273700877        -8.6046784073886         -53.43436577409273       1.3454348691260807
24.149086361793497        -12.988730049264941      -44.58449860875882       2.068358607356131
-20.561477050213913       -41.12746348367363       16.81184351981655        0.3849700542826179
-23.65050000731028        -36.74589078594622       -9.665223136332097       0.7835725157174402
-25.48146750958734        -38.23694529035254       8.712834323488483        0.508930948328326
-5.134480583271665        -41.1603013387846        -23.34649559794845       0.8216861082078628
-0.2948868750891959       -32.79014323747055       -25.948978938181146      1.4956166056084617
6.361728108513575         -29.171992944214793      -30.762264205232896      1.8332321816560502
10.329080546682562        -34.58258019416477       -30.324005731357364      1.2775037271957936
6.442311191566687         -33.20898840118601       -25.515667781156452      1.418694756937028
4.428754206109479         -24.635104642676104      -29.12097769343018       2.3528870293082615
20.642897304504434        -19.384067907602482      -40.12178967300286       1.9984274202503711
16.683881998321745        -17.7791982213018        -36.425182515222296      2.6170848926735295
12.719650731569073        -25.501521263256755      -34.849506234102975      2.0127788525267487
11.201519903494608        -28.334293809652067      -31.952535992731985      1.8016415545517368
14.776560820623553        -21.753933937776505      -33.25076487221986       2.335281327179517
19.247871113581855        -22.00744230530105       -37.09963834842063       1.9653992606020687
23.223954949125353        -35.18177290944604       -38.74801160351285       0.8729523432848536
23.28737858712806         -28.407852428609242      -39.17278409208354       1.244151467819531
17.094353089160364        -26.151568263836968      -34.966844244997716      1.7501323167538696
19.36026340281156         -30.327254259687475      -36.98056331312243       1.2967967432889786
6.878947287691449         9.713375867515952        -34.978083190449674      19.391903785059807
13.737336414091114        4.914202752806777        -36.833732866093925      9.738077499393405
15.953228712749082        -5.072805662236632       -37.725116144838964      4.909255536143757
14.538846938505113        -14.432657545721701      -36.859940635459594      3.2790592407880195
16.31375227834543         -9.155037538352586       -37.81111076319409       3.9338723877792035
20.169128665113764        -13.780533385814357      -38.1356380015812        2.739550347817426
19.184503738373976        -10.173059327400217      -38.602219079985         3.308761126308511
-9.562457066188502        -2.1920833502250745      -30.68568266149104       7.129695068939277
-4.111232930857578        4.536575420846075        -32.841485082078755      13.132390695653728
1.0388935465694704        4.765345330682564        -35.35774918656884       15.449848409668904
5.137580231933108         4.516093122985313        -36.49571072605919       14.78023398304452
-2.0636528987279736       -4.428958371438244       -34.33367243413184       7.686149744573184
1.1006991812113391        -0.9797250711367326      -34.96182417516431       9.845236375138903
0.33357659566552184       -9.308291772439844       -34.85002245917524       5.749595362885589
-3.490606383645826        -1.0114325050472273      -33.41628977597243       9.296085887753796
-5.228004978667284        -7.878191671739754       -33.70552069309937       5.944286065332501
10.466800193477914        -21.798131418232202      -28.84835871818422       2.5300237998163335
12.315339412404295        -17.259895082886086      -33.06415876426689       3.098427474457766
8.913221284988559         -15.937885896347582      -34.22410025077228       3.5840391950128785
5.454779070672843         -10.863118000263873      -33.71620050425009       5.000377175501169
1.1464049514230399        -14.983271963142586      -33.828230568678634      4.121157079074478
-0.20799531156985         -20.995599609386307      -31.177565657488856      2.933782396909722
5.995921748613743         -19.00203323219741       -30.776665477979368      3.1398956165441088
5.572265487952418         -15.113926461408987      -32.35248149755389       3.9114904509313972
16.5788347441652          -16.351580061745718      -33.05066676943987       2.8932809486850055
12.21670578281878         -10.864053175023882      -33.79512214550028       4.297820608187347
12.516705682033049        -6.628667425745313       -33.872397845072406      5.323259949893027
4.986742413629596         -4.280750328974168       -33.6070749983205        7.405819722141472
8.291564164179281         -6.6462975792403425      -31.899003866192142      5.89185557501845
16.588856909594718        9.842149188114139        -39.564447470536514      9.58566799241681
15.584658602421001        7.190548821412385        -38.1102064408527        9.545437845805559
17.19594184196451         4.023788797910561        -39.621109355247285      6.939883228424796
18.49326065170452         -0.7175527605442202      -40.06556511927684       5.069268541159033
22.34799127162477         13.926280585069382       -47.63889455238123       4.636304596223961
21.980633780839916        7.558916788872307        -46.848271614005846      4.269939533532153
20.22829994489178         11.714013286242416       -43.01729127905195       6.583902227962571
27.40146813198147         -8.910096089438596       -45.917730826731486      2.0761782593999736
20.77961997016449         3.168749797992724        -41.32557338011332       5.127950102072674
18.044309279974566        7.315965181764978        -40.140819385217675      7.5035976438194405
20.503959957528135        7.441381542117571        -42.17143232958264       5.9039340320315254
25.50767036469747         2.3212113966997077       -45.46022929034086       3.3579922091477483
12.396776949034383        -3.553690768231892       -34.427491704825115      6.335009750807831
19.43245786249794         -6.526712139167861       -34.79526694572783       4.103877186285051
21.67875003814136         -7.234713238694915       -40.5874139878902        3.258560253008999
26.6259539330105          -3.8402410605691277      -42.475325770753656      2.900054192660306
20.086005344922942        -3.9761329996195682      -40.326489553583514      4.038450786581381
16.000653726471096        1.078092066044132        -36.81654019091235       6.8311118742991255
16.557018712979513        -2.4774244221171102      -33.96191297774633       5.625657718188335
25.392930087306016        -8.248086775769293       -37.07626224938833       2.9292306707875686
20.56458189019537         -2.253051016610921       -36.46319888587836       4.645013315443861
22.887816882155708        0.2605248706765009       -40.15338587549942       4.27487457209043
-15.777343123705597       -11.026406514525446      33.622323806142404       0.7569801940252306
-18.382046399516717       -1.1993240742035367      33.41150096936372        0.8165326785719741
-24.722236644149316       4.500930570990533        39.25965063018539        0.6007908048430309
-29.196079038788106       1.410051868678536        41.65826403642073        0.4871359214666674
-17.961886464048895       5.209956775825695        39.87706228581633        0.6771756971229996
-17.559275829700653       6.256582413603988        36.71712728083078        0.7724300942927492
-14.450840455150622       41.29622827489973        -31.54995376093438       7.681839931994667
-23.154624891257882       38.25443519029866        -31.84103852930801       5.107867516393558
-28.53064766992207        38.901401689694346       -34.07354432508445       3.459847322938424
-29.673834604495777       44.579837814801465       -31.11677944476793       2.1698642183692605
-21.720690094702746       31.686830609595496       -30.154606777227315      7.023799649040323
-29.30522084582369        33.81013925832653        -28.368648884474297      3.905251749906442
-38.45854509441269        17.772696173344617       -27.387137947582207      2.782628077418457
-36.11663175440306        30.206274481891093       -25.64209820634722       2.778943791870999
-46.55382733423412        36.936530140705806       -31.650230405049385      1.281816131814182
-35.17027364700738        40.10313724094554        -26.17786328708245       2.0807714049020465
-42.003863119337616       43.4682650703529         -36.902378207845516      1.156995426798513
-17.109668796220692       46.47558520638765        -29.024038806682807      3.433663750399538
-20.406773928819742       42.95117041277531        -29.812254683793036      4.268554986826685
-31.10851540908929        44.8509128734731         -20.53669583057707       1.6921274474811696
-40.70121794641253        40.10313724094554        -18.622000894662964      1.4105885153443938
-15                       -3.4322774627805472      48.726529458286535       0.40323453262461734
-15                       -0.3736999165817101      47.26196401413647        0.45268996399006084
-15                       -1.5923632610320537      52.17848121243933        0.32526213781229313
-0.021003118250273456     -8.376886424000125       40                       0.8879239443394661
-6.82048595010627         -3.982033788131198       39.99999999999999        0.8910552559404329
-8.083566218852454        -9.60108644263321        36.39108077150787        0.8380759682259876
-8.048082087702694        -12.944815899143194      34.992236078851434       0.8108035740606779
-10.733953874719571       -9.46287967502892        31.597076974407646       0.8833506228698236
-22.692227240030526       3.5016419490084276       44.0243356698138         0.5045642477783315
-21.85299201225284        8.793999644282533        41.95607490125823        0.5716152047236368
-29.43790575138057        7.234815783582874        38.83131715113772        0.5569039353812266
-29.886628295184668       7.671727584199061        44.67289590679567        0.42763986616893074
-35.92178552264746        5.4684746259105275       42.895144997968565       0.3986795916129627
-25.840433458538737       11.332537043486127       42.062425400977546       0.524619366545103
-19.642850678339045       6.305838370792291        45.020545256832605       0.5099955419615454
-20.5707319551806         11.808776316281172       43.63709663149422        0.5391758715896133
-20.33676833644668        10.602458832216978       38.741251414181676       0.6767781210919834
-15                       0.15851065624227498      50.100898177650535       0.3785846556739244
-18.110386073539868       3.810013455362063        46.42904167309558        0.47776978800638126
-16.555193036769936       2.1393817276810476       45.7145208365478         0.5033627413637343
-15                       2.0090389772247086       47.50835519777234        0.4519751663332411
-17.321425339169522       7.234036700526902        46.86408072302784        0.4725244421957839
-17.761801157201166       3.496811974494148        50.88659687407763        0.36288304509434594
-20.523602314402325       1.5035816228345715       51.363145082216946       0.3426797631213751
-21.220772147079728       4.182526910724092        47.85808334619117        0.4236185432642559
-26.5222135972238         1.0766993510325404       46.41716488676946        0.4127909302591927
-21.241450206539657       -1.7359285999577956      52.88777593450077        0.3032020604956242
-19.924497830020414       -26.788747721802437      61.60158325990761        0.112236452316132
-20.309018238390255       -17.451675468832295      59.04814030052682        0.1636122601404827
-20.576651403272727       -20.717823100799695      61.566998870010956       0.12820156526757345
-27.35290029748992        -15.492505747899811      50.88121947047931        0.26783840201140124
-32.062924935616415       -5.590470469756063       44.6768376789664         0.377640589961876
-29.665208832125145       -10.524793647541859      49.10891084412234        0.30314658098928854
-21.655214549255284       -13.552645177084038      57.24832952159843        0.19821818863808477
-26.82077445992324        -17.528077580758467      55.73811011896725        0.19606474244584335
-26.28864862235655        -19.56364941361712       60.595000767455204       0.13674434840024705
-23.001410860120306       -9.653614885335783       55.448518742670046       0.2344837976697614
-26.97887554618829        -8.311255719494907       53.4105912645023         0.25773848782477055
-30.352199954417067       -1.3482432469433467      48.8099941037251         0.3328462215207894
-6.7616307828413          -24.87107068522622       59.99999999999999        0.07144085315976786
-8.3228239512804          -22.430568571607136      61.80655590998508        0.07798993311308332
-6.751047815395406        -21.767548099254736      59.99999999999999        0.0751905837577219
-15.425585785311743       -29.651656354504755      62.0928780885726         0.09296734410727046
-10.271534092355056       -35.205626592505006      63.37308940965194        0.06279260815470698
-8.71237770345244         -24.773576966498666      63.61321632347129        0.07294371853795863
-7.579244444714449        -27.737397102135073      59.99999999999999        0.06992186397147604
-8.93350455774711         -28.21855890295454       63.61326857522188        0.06907361320438075
-18.793838448564834       -23.355263789626797      64.40205734361447        0.09715852634101595
-15.535846363816857       -25.487479183332322      61.979719518963556       0.10342003733887745
-4.016231310953544        -27.69048233849535       59.99999999999999        0.06335789762557918
-4.733155271008781        -27.621074407620796      62.789050483816695       0.06302116601005597
-2.1423437328979          -32.52373386450438       59.99999999999998        0.05660329123758163
-3.1982968841900328       -23.231500770571362      59.99999999999999        0.06720335949394043
-0.0485218739269877       -25.24770595676568       59.99999999999999        0.06354635041130596
-9.15463141204178         -31.66354083941042       63.613320826972455       0.06489551043675722
0.08077431100588228       -28.708188613665833      59.99999999999999        0.06004843235400525
-6.373692540905845        -35.43218299392408       65.38247324666598        0.053236821921004214
-12.845287771238333       -31.201521368987116      64.42379920279565        0.07206302797134902
-7.6649584049519595       -18.895932277167876      59.99999999999999        0.08129884117680375
-13.728492802023808       -18.66336779155617       62.557134172044925       0.1054928827139219
-10.008834826119775       -18.637529257782823      62.39657011739319        0.08840508086762024
-24.634010598329795       -2.909001747150638       52.004316347812775       0.3059386210595248
-21.959298098676978       -4.975438822750163       54.41240678678459        0.26595006851441305
-18.385122890479426       -0.5981252492831806      53.59203270230783        0.29518857413679905
-18.44605103434684        1.7600645566239952       55.48372102874356        0.26011632786109623
-39.053167144885656       4.085944181994534        32.06320187568612        0.5614649993507768
-11.81087866172565        -16.003433570952453      63.24770739473533        0.09669799035840422
-14.018904102695753       -12.532132483460693      61.631459110255626       0.12357186329115269
-16.003830410137134       -14.833506159785813      62.03700775316394        0.12598842258653672
-18.368988677887227       -11.995311463057096      60.807385077054796       0.1521730467322517
-16.060707975087002       -11.990528285849395      61.069260470021696       0.1409102568717606
-20.73414694563732        -9.157116766328377       59.577762400945645       0.17672350141319712
-14.886288883374764       -13.246769044808946      64.22516494881982        0.10647780993980918
-19.136722971930304       35.90234082555064        -27.15533617117884       6.559188346344919
-13.23598496928037        36.944342412349606       -31.23086682149237       10.930574930001713
-9.322501301439637        45.51863452164499        -28.26015842039047       5.4298495577824335
-3.616415022866569        45.886700459603205       -29.801747944854522      6.530874130528343
4.104711422218557         48.10281367530991        -35.63351394457039       5.365378395228394
6.67842953576878          46.43710394029225        -36.15619633547342       7.476557319858047
-0.11375053354774263      45.99670751864592        -30.878543797275796      7.035156751142972
7.132328143454585         47.18508769560776        -31.857279075015054      5.359330702845998
-29.68458152086256        7.956964051356258        51.90870829819993        0.29522715675504063
18.56277809747981         25.006957535224615       -45.68092188236368       6.875122377385364
24.865239869273882        28.191912923472437       -50.1586920954399        3.5500394749420114
22.1015653984336          30.41671793854591        -48.12057496186337       4.475383775725219
20.50339571348951         21.578628224845893       -45.71069782027379       6.254445030000512
22.125556194959632        25.79516507044923        -46.36184376472736       5.401250899191523
26.465433044734084        11.631977069726089       -49.69296546575538       3.2690150710566903
19.53885959590844         10.09812484312853        -39.824678713977306      7.598501826262465
18.261494236686413        21.554579839588033       -41.88245109630134       9.471180482138122
7.10629130413174          26.935289459845063       -36.42848062628596       28.566640326559344
11.899862333211543        29.52609614577582        -36.31298007983298       20.406374628510306
11.655085667908265        26.253226354279306       -36.49503431058917       21.619116697733645
9.258300153368365         24.957823011313927       -36.552784583815644      26.299653631820735
11.41030900260499         22.980356562782784       -36.67708854134534       22.6001982711208
9.885027619214988         20.284861140369163       -36.20833135621219       24.45535066557539
15.336559494115436        11.956156847808968       -37.23729240863079       12.365500421497265
17.75153519573384         12.883732620505198       -37.39832804011418       10.199484458516062
21.07417149234207         17.890218853041652       -42.21615406945918       7.318455810698134
24.93180872747407         13.630223567272001       -42.19547766471512       5.313949753615845
18.762803045812067        14.699484952457176       -40.61916316333486       8.94855596273811
17.641923369874167        17.137750989485397       -37.93653987995852       11.299722551796314
13.276871179354444        23.804724393061598       -37.34681169242647       18.838012172475104
19.337890927593307        28.847079793038855       -44.238494143389225      7.118269119464285
19.4657358947752          31.193393266138393       -41.66788584828941       8.006547487999985
15.945012744366828        22.699432430606045       -38.431971098798805      13.901262243347508
15.429959073444232        26.787890441486947       -36.85659580164191       14.628365513927067
18.546728049949845        25.493642226067358       -40.46089235671827       9.963999117604109
29.888738538704686        39.19026169882367        -49.4861393003445        2.0467185358398936
16.076068492962225        47.38105306641922        -38.4864286126246        3.411007292873834
21.93072622691            47.523787823610164       -39.214684799462056      2.289257548163766
22.096093507281537        38.09661400651885        -44.88858801458285       4.243050844417893
20.09615102802723         35.65083779133732        -41.71000502474619       6.5785752469832355
19.547199593041235        40.7912886225133         -38.20873638143647       5.784925944804185
25.431520670580877        36.946894752314506       -45.538959713690524      3.5506184204254776
24.388987689908493        46.1994582607232         -44.85323718200721       1.973500624429789
22.960495567553107        42.3989165214464         -41.65379503366913       3.5412918793651014
29.606054735093345        44.18915237629335        -45.010504921213695      1.8334743755542515
19.25094314478243         45.04757564722034        -37.31011557476612       3.9857524397424138
9.156502399056334         -42.5116587672466        63.67668331909927        0.050353550220450995
12.86009075296215         -41.09426442677925       62.67051875739303        0.05986739515510025
5.5321972456203925        -44.78822229066909       65.80829957366653        0.04341615936097101
6.487190689805881         -42.040842752106926      63.4841998740209         0.04854755848237614
6.530355201668646         -39.73139820721499       59.99999999999999        0.05265828486703185
8.063970073204787         -38.824967630025846      62.460218480347336       0.05487159789575512
7.469940545814668         -36.672906945419456      59.99999999999998        0.05780718085118764
-1.4417115699288374       -38.21852853558262       63.9730219339626         0.04912377244085952
2.887344236638656         -36.950690323064606      59.99999999999999        0.05247942963757991
5.600174517375658         -38.955753928778904      63.67668331909927        0.05079412408776393
-2.4951610253507415       -33.57795020298924       63.75000000000001        0.05407553562000717
3.139332988286547         -31.57939294291533       59.99999999999999        0.05825893063642128
9.922404900931985         -37.95596233482264       64.20549359719072        0.056566851717048096
9.93675980704955          -46.31480134660576       65.16852449921302        0.044720457103174516
13.204302564719674        -43.08785716250604       66.02011710899251        0.049576679261024076
14.536420457125308        -40.0179503927718        64.92144188543992        0.05830057731755398
14.678960850835978        -39.084081992046194      61.870201209108906       0.07029275879453618
15.461911863921614        -42.49324853637362       63.706475781152164       0.05818715446690102
15.039611188673762        -46.783159739637945      65.16271240088717        0.04679827882148389
16.783558006773973        -44.142083628489516      45.69284321196894        0.14382412414528684
14.999999999999995        -42.495719982087984      47.48090560510639        0.14804699073414135
14.999999999999998        -45.51774482149115       47.4734523344124         0.11912311406182606
14.999999999999995        -39.915059817459465      52.73702239062518        0.12864040513480593
17.290757046021017        -40.181276911761366      52.4582009312766         0.12886037000108738
14.999999999999995        -40.19895392378697       50.78513873943005        0.1418379208903077
14.999999999999998        -37.292431576842354      51.2801034564037         0.15849184264172028
14.999999999999998        -42.52942768438211       52.12451433825114        0.11575535436644403
14.999999999999998        -47.32387652424121       50.15101264682094        0.09020031326182322
14.999999999999998        -47.88608733957174       47.17089951684922        0.09699854048161424
17.043701214571932        -47.4853584770844        49.398436906451785       0.09172599379509137
14.999999999999995        -47.042845964121966      53.164869302353445       0.08058880415597189
14.999999999999998        -44.852768515356196      51.96293143107012        0.10069332872861113
14.999999999999998        -44.211036783749286      49.81536354973223        0.11726748925187877
14.999999999999995        -41.82562424194547       49.612274131688466       0.13803339459527966
17.70721140108188         -43.11462387375542       50.54645027228789        0.12098070365713212
17.420421801333596        -42.8907657631792        53.32659230950337        0.10594845750874815
17.55008655664618         -45.60025461459705       54.19498368773013        0.08531784669835707
9.43562688710147          -10.015087723246204      38.27299376744383        0.7968843760169192
6.797623563561328         -9.984531217845557       40                       0.8308961308727303
7.907813049546285         -7.10004458558949        40                       0.8479837954073387
17.29075704602102         -36.076415998140185      53.22467259377697        0.14807936660112964
14.999999999999998        -33.79560409398791       52.158788803075026       0.17307342930990408
14.999999999999998        -34.75971419308922       49.63616412886162        0.19415517020391712
14.999999999999998        -36.6347839687559        47.75778964498948        0.19946902902027583
14.999999999999995        -33.53438834295607       47.54881704527367        0.22957926026859946
17.357086283828448        -35.569914790903276      47.8837879703871         0.20585553237638052
14.999999999999995        -32.96272148148909       49.68658148964985        0.20726103066169133
17.357086283828448        -37.252557694358664      45.56570590595629        0.21634715995694256
14.999999999999998        -39.25335120252093       47.986379675420416       0.17353241859223087
18.194452634785122        -39.98596987097577       45.25575561276051        0.18922985765383393
18.567116013547945        -42.76642243548788       43.91223408952548        0.16900967451663773
19.620667413475562        -47.2195474354879        41.380574657914515       0.1274160016977812
19.836436884274345        -46.38321121774395       45.65306986518824        0.11706260441935713
18.963064834644378        -46.99311802648854       51.62720033976877        0.08670956535880546
18.88798336341358         -39.154585486616234      48.68669920565205        0.1653133444149292
14.999999999999998        -28.49589736387329       51.36773398130341        0.21674400081263678
14.999999999999995        -31.505577066606012      50.866297040271476       0.20324604324047985
17.357086283828448        -34.283807694358664      45.56570590595629        0.2464117229567467
17.79953558134249         -36.171171194569396      43.409855941489525       0.252320890423679
17.98279771276967         -29.6388147889977        47.43522116576748        0.2615696488515377
14.999999999999995        -30.56145377009256       48.20294582089537        0.2460471712329228
14.999999999999995        -27.663661205511534      48.294139392122744       0.2679649880198888
-38.343056524500746       -24.313783814172535      13.703429503619512       0.6232002069525701
-27.71112270983233        -16.766071818783967      24.31156330301932        0.7217112662929045
-27.225995182317792       -28.284355390759895      14.948711240699705       0.6741548864690957
-39.22416049997606        -19.45987443321198       25.86122386256729        0.5009454791666047
-43.03681067942739        -8.598953519416314       21.759338341882536       0.6218369164800335
-31.51499479427497        -4.6782552980125685      26.56690975423645        0.7618464215847108
-27.08638808055603        -11.834227476447479      -20.802206505040385      2.390129442832544
-25.343891197888436       -7.552457054152712       -26.986561560557693      3.1260691856644183
-20.58254512017777        -15.030870495978348      -26.67544161943578       2.714213500315509
-13.75185002737688        -35.09057538154061       -15.393979497780135      1.0737171451519838
-10.965222045166822       -20.875281961128838      -22.881102208453427      2.479972359101998
-6.853500480117422        -14.157656800911885      -28.569683561435664      3.8877657790705347
-2.468162161860305        -10.682773296052837      -29.557732584324203      4.9271921046811835
-17.65443744095138        -7.155326301743367       -26.38493719106171       4.103565470872137
-13.713822367568968       -14.628502306405826      -25.767339188281575      3.2546773430524865
-12.707974875171875       -11.06399345890359       -27.129984003156803      3.988386040063972
-2.068067071261606        -21.520071541677634      -23.98514056176647       2.639890325197783
-7.840443447367224        -26.942710712712422      -19.54978986351022       1.848159390360853
-42.4751988787881         -8.557822823483141       -9.199758472529176       1.3072090973138468
-42.92231623048041        -9.18081416945253        7.953294506832392        0.8979708069021761
-39.807742463139896       -17.28437460858639       2.4314475741990917       0.9403082147307685
-17.97445737944084        -20.509672563079807      -20.002012707438112      2.1524347994221404
-22.232070354374518       -26.944811200762214      -13.217453172545618      1.3714142249912813
-30.59552895950519        -18.634786119984525      -11.254593755816655      1.502503564398815
-25.948914758881692       -26.47389058070508       -0.004025414876235862    1.0319802194105492
-27.961844490949343       -15.897114271640453      6.218109326058298        1.1979458228486533
-26.60553013694012        12.029270880472257       -25.597603633360915      4.930613585478354
-17.660466406313233       15.176160050727285       -29.947903054973914      9.60179954930573
-23.924928480058853       20.944067832903247       -26.282849326930336      6.248696197224917
-39.986938797784724       10.412548963782195       -16.405477674753772      2.183119329613
-7.377039104758675        -6.522756971951928       -27.95305674392913       5.625594526542633
-13.136177854244625       0.5060400236535678       -26.96437323245958       6.648840652826495
-10.396223799807373       5.590760336347483        -26.551262570964735      8.90010786386998
-23.698969267083022       2.998234428142686        -20.5938303866727        4.200564536788039
-31.778313941478952       2.3641129309199598       -13.310939899923614      2.5809912294089794
-25.373670252916394       -8.25423683573833        -10.21027654961363       2.311972083507628
-16.012380949670007       1.2358961557543555       -20.290131407980727      5.125635017415503
-4.73185947806933         10.084583346739377       -32.26668038818507       17.27993076479898
-15.535421470403682       0.714650084434505        36.65285446644952        0.7912961064573618
-11.605378563267209       -6.492917497026765       34.91623973832003        0.8430802375434715
-15.126383345057866       -3.8109212198583955      33.75919222893074        0.8374693359962806
-19.082147491027627       2.238731199709801        34.70971067691374        0.7904453784843072
-9.281510280432244        0.12494596251553182      37.585269289284824       0.8915162628608648
-7.924301588849836        -1.1889479725584602      40                       0.8947905079336768
-7.587722479666261        -4.8810651823316515      35.67043975520265        0.9026089122947948
-3.514145148823644        -5.6729377665349325      40                       0.9061710590827429
-5.609358916240461        -2.002320084102956       37.50169594633891        0.9281385370788834
-8.766794775551157        -3.75059398354318        37.48491814784977        0.8761978228002484
-11.702771341073891       -2.379459664440376       35.33768526446148        0.8693026500535719
-14.59602782663744        4.114900684351538        36.22810855551622        0.8313726148067802
-43.13903053142009        14.960388424199811       35.4208367164105         0.438514672929074
-28.70574014451347        3.1851916585487148       34.69699596291069        0.654660427538431
-22.62887351165157        3.7628123149850974       32.766566887377955       0.7957289861463184
-36.56495228180515        6.117154756013537        1.1170706713631333       1.5982426664726428
-19.055827114566156       -12.498359483553568      26.57543311080548        0.8539848909037985
-19.587596975862166       -7.397589497368113       31.946636671522462       0.78287982177417
-13.057973259379398       -17.482199694619982      25.002385538958755       0.8705692794116541
-25.285410954420563       -8.588307390783068       26.571171432520963       0.8207508459727193
-22.817498206027896       -0.9041227707525575      29.652450328871037       0.8529442243898833
11.982504993857363        1.2572508603011445       -35.505698690619894      8.591637351337063
9.029419948838875         5.401968090937185        -35.267344531099056      13.110812009858423
6.302326377249536         1.160747628762871        -34.805271196705824      10.55118155660256
5.515562562320029         6.049388606436118        -32.991421452118374      14.155723981313802
9.46023485428498          -1.3154645437510124      -32.44608993939166       7.799315925370405
2.0017051758011846        6.69680912193505         -30.715498373137688      13.76442895767226
-4.765764995550256        41.7734009192064         -31.126432810555766      11.466381780508053
0.6127034878217047        31.755573116165714       -36.7430462120982        30.779931050276225
0.14542467530045122       28.312339416363365       -39.999999999999986      38.97229549544952
-12.021129483410117       32.59245654979948        -30.91177988205036       13.626208933903229
-9.948171911306815        39.626923964625206       -27.116624032931107      8.656385678120218
1.4359343821110269        35.2667914143581         -32.67338086896727       20.44102940545122
-1.664915306719615        38.52009616678226        -31.89990683976152       16.367613351234088
-2.143246954317217        26.865993457488777       -34.70760819243709       27.081872661889854
-0.807526254574267        18.24791129276802        -35.43212722944795       28.352763569292843
-1.1847919854565627       11.501889021258874       -33.550769470070094      21.233797718850226
2.3622755071562054        12.91919469577837        -34.834858551955115      24.508178405609655
1.5528265495961233        22.8936814636002         -34.30857163722981       26.568484187343564
6.194842368625079         19.623476807759857       -37.17679832707997       30.97320714194587
5.277898785046002         18.14319846417267        -34.281273887703165      24.792420615198235
7.5127060949470446        22.470661648070628       -35.785726402081345      26.832472340819084
2.9361862561926615        27.548159833295607       -33.78228472250451       25.036525339647934
-15.86315614824231        20.73026965238431        -31.631629253786404      12.282449905358119
-9.44515024375481         25.984370014897678       -31.636889160364124      18.07169468157037
-6.869171004099502        19.376283479995887       -32.36199843867789       20.782897528799975
-12.3596062577662         15.397075995890036       -28.18376797628816       11.984997324930937
-5.183580138839269        27.87550308127011        -31.460648686090696      20.258955552811752
-4.506208979208359        23.121138468742334       -33.53480331555749       24.312071392104137
-8.545732867917765        12.740829671314707       -30.225224182236616      14.921893456335969
-13.19043284667303        23.86091867226561        -31.69756112338336       14.821452155870553
-11.94138297582734        20.000634389148612       -32.09808680744202       16.195343940142262
-17.11704728103301        7.402268817738626        -21.39623113756263       6.14008847147693
-7.705617567977217        10.169166693478735       -24.533360776370166      10.173585969138124
-3.472498917832098        15.117133439523483       -29.516804464628397      17.127862319443167
-15.816431815729585       28.054158707304936       -24.310278027478276      8.555776929269173
5.560085041269548         11.172973215405124       -32.39551246642724       17.988692987245425
12.631615553357753        20.80820516024284        -35.60903201431257       18.78155224007687
10.425712299709431        17.619331342783784       -34.097583229847196      19.72945072446918
10.527715437716466        46.42546759826992        -34.794139094512765      5.947649553360207
14.377001339664151        46.413831256247576       -33.43208185355211       4.576638647099329
18.30743668737847         34.08386566433529        -38.55736792795756       9.312036620338429
19.11716456689095         28.715655466480065       -38.91128672197662       9.70194404471212
